序號, 區碼, 區名, 地段碼, 地段名, 地號, Longitude, Latitude
961,D31,左鎮區,6754,左鎮段,691,120.4095429792,23.0483592950
962,D31,左鎮區,6754,左鎮段,691-1,120.4090220940,23.0482933094
963,D31,左鎮區,6754,左鎮段,692,120.4098877626,23.0479293009
964,D31,左鎮區,6754,左鎮段,693,120.4093180478,23.0479155974
965,D31,左鎮區,6754,左鎮段,694,120.4087662525,23.0479436245
966,D31,左鎮區,6754,左鎮段,695,120.4081919789,23.0481101355
967,D31,左鎮區,6754,左鎮段,695-1,120.4084113387,23.0477711095
968,D31,左鎮區,6754,左鎮段,774-2,120.4102248284,23.0477608788
969,D31,左鎮區,6754,左鎮段,1234,120.4079301882,23.0513013781
970,D31,左鎮區,6754,左鎮段,1234-1,120.4085435471,23.0515894023
971,D31,左鎮區,6754,左鎮段,1234-2,120.4080720289,23.0512811316
972,D31,左鎮區,6754,左鎮段,1235,120.4093039815,23.0520330016
973,D31,左鎮區,6754,左鎮段,1236,120.4096049637,23.0514948924
974,D31,左鎮區,6754,左鎮段,1236-1,120.4095087691,23.0515385327
975,D31,左鎮區,6754,左鎮段,1237,120.4101625537,23.0514127854
976,D31,左鎮區,6754,左鎮段,1238,120.4108374688,23.0498778129
977,D31,左鎮區,6754,左鎮段,1239,120.4106670463,23.0496199314
978,D31,左鎮區,6754,左鎮段,1239-1,120.4105153462,23.0496028005
979,D31,左鎮區,6754,左鎮段,1240,120.4098731529,23.0493358056
980,D31,左鎮區,6754,左鎮段,1241,120.4098443704,23.0491167749
981,D31,左鎮區,6754,左鎮段,1241-1,120.4099155528,23.0489752917
982,D31,左鎮區,6754,左鎮段,1241-2,120.4099378053,23.0488932368
983,D31,左鎮區,6754,左鎮段,1242,120.4099545782,23.0488517381
984,D31,左鎮區,6754,左鎮段,1242-1,120.4099627214,23.0488105662
985,D31,左鎮區,6754,左鎮段,1242-2,120.4099727783,23.0487516551
986,D31,左鎮區,6754,左鎮段,1243,120.4099953882,23.0486774166
987,D31,左鎮區,6754,左鎮段,1244,120.4101011935,23.0484590500
988,D31,左鎮區,6754,左鎮段,1247,120.4104207698,23.0480929717
989,D31,左鎮區,6754,左鎮段,1413,120.4113368731,23.0536414523
990,D31,左鎮區,6754,左鎮段,695-2,120.4083947278,23.0478198355
991,D31,左鎮區,6754,左鎮段,698-4,120.4080504370,23.0460876356
992,D31,左鎮區,6754,左鎮段,698-5,120.4081471876,23.0460178711
993,D31,左鎮區,6754,左鎮段,698-6,120.4082882690,23.0459131383
994,D31,左鎮區,6754,左鎮段,698-7,120.4084676565,23.0457588521
995,D31,左鎮區,6754,左鎮段,698-8,120.4086640882,23.0454699180
996,D31,左鎮區,6754,左鎮段,698-9,120.4088181779,23.0452690414
997,D31,左鎮區,6754,左鎮段,698-10,120.4090931446,23.0451183858
998,D31,左鎮區,6754,左鎮段,706-4,120.4076217583,23.0452339200
999,D31,左鎮區,6754,左鎮段,708,120.4079801669,23.0455308518
1000,D31,左鎮區,6754,左鎮段,709,120.4082721833,23.0454796104
1001,D31,左鎮區,6754,左鎮段,709-1,120.4082303248,23.0451303633
1002,D31,左鎮區,6754,左鎮段,710,120.4083767305,23.0449761001
1003,D31,左鎮區,6754,左鎮段,711,120.4085138568,23.0449224562
1004,D31,左鎮區,6754,左鎮段,711-1,120.4081111567,23.0446949201
1005,D31,左鎮區,6754,左鎮段,712,120.4085138209,23.0445409611
1006,D31,左鎮區,6754,左鎮段,712-1,120.4083538573,23.0444871510
1007,D31,左鎮區,6754,左鎮段,712-2,120.4086562928,23.0440853029
1008,D31,左鎮區,6754,左鎮段,713,120.4088025794,23.0447441028
1009,D31,左鎮區,6754,左鎮段,714,120.4088948394,23.0444433022
1010,D31,左鎮區,6754,左鎮段,715,120.4092655111,23.0447053987
1011,D31,左鎮區,6754,左鎮段,716,120.4095072495,23.0448585104
1012,D31,左鎮區,6754,左鎮段,717,120.4096426062,23.0449763153
1013,D31,左鎮區,6754,左鎮段,718,120.4094841041,23.0451513342
1014,D31,左鎮區,6754,左鎮段,719,120.4096354209,23.0452984445
1015,D31,左鎮區,6754,左鎮段,719-1,120.4096661292,23.0451868307
1016,D31,左鎮區,6754,左鎮段,720,120.4097708488,23.0451376451
1017,D31,左鎮區,6754,左鎮段,721,120.4098673733,23.0450845425
1018,D31,左鎮區,6754,左鎮段,722,120.4100177314,23.0449956432
1019,D31,左鎮區,6754,左鎮段,723,120.4099747832,23.0452494826
1020,D31,左鎮區,6754,左鎮段,724,120.4101263912,23.0452198327
1021,D31,左鎮區,6754,左鎮段,725,120.4102298613,23.0451528951
1022,D31,左鎮區,6754,左鎮段,726,120.4102388835,23.0455724122
1023,D31,左鎮區,6754,左鎮段,727,120.4102660979,23.0457336318
1024,D31,左鎮區,6754,左鎮段,728,120.4101969305,23.0457688566
1025,D31,左鎮區,6754,左鎮段,729,120.4101947434,23.0459071290
1026,D31,左鎮區,6754,左鎮段,729-1,120.4100971704,23.0464197015
1027,D31,左鎮區,6754,左鎮段,729-2,120.4096734902,23.0456554753
1028,D31,左鎮區,6754,左鎮段,730,120.4097592211,23.0461930453
1029,D31,左鎮區,6754,左鎮段,731,120.4095241606,23.0462608092
1030,D31,左鎮區,6754,左鎮段,732,120.4095942531,23.0459891055
1031,D31,左鎮區,6754,左鎮段,733,120.4095689177,23.0458512592
1032,D31,左鎮區,6754,左鎮段,734,120.4094404392,23.0457699906
1033,D31,左鎮區,6754,左鎮段,735,120.4092615969,23.0457802426
1034,D31,左鎮區,6754,左鎮段,736,120.4093325392,23.0459685998
1035,D31,左鎮區,6754,左鎮段,737,120.4094752244,23.0459491686
1036,D31,左鎮區,6754,左鎮段,738,120.4093714865,23.0461116683
1037,D31,左鎮區,6754,左鎮段,739,120.4093977299,23.0462260682
1038,D31,左鎮區,6754,左鎮段,740,120.4092047175,23.0461853495
1039,D31,左鎮區,6754,左鎮段,741,120.4091885241,23.0460189962
1040,D31,左鎮區,6754,左鎮段,742,120.4090847719,23.0460403665
1041,D31,左鎮區,6754,左鎮段,743,120.4089924621,23.0459081953
1042,D31,左鎮區,6754,左鎮段,743-1,120.4088659853,23.0458823316
1043,D31,左鎮區,6754,左鎮段,744,120.4088164803,23.0457183284
1044,D31,左鎮區,6754,左鎮段,745,120.4087075002,23.0459142825
1045,D31,左鎮區,6754,左鎮段,746,120.4087229956,23.0460810322
1046,D31,左鎮區,6754,左鎮段,747,120.4083555190,23.0464182038
1047,D31,左鎮區,6754,左鎮段,747-5,120.4084313157,23.0462621861
1048,D31,左鎮區,6754,左鎮段,747-6,120.4084684474,23.0461821664
1049,D31,左鎮區,6754,左鎮段,747-8,120.4083735879,23.0463472326
1050,D31,左鎮區,6754,左鎮段,747-9,120.4084007708,23.0463127812
1051,D31,左鎮區,6754,左鎮段,747-25,120.4083465286,23.0464923502
1052,D31,左鎮區,6754,左鎮段,747-26,120.4083307665,23.0465567423
1053,D31,左鎮區,6754,左鎮段,747-27,120.4082978732,23.0466536698
1054,D31,左鎮區,6754,左鎮段,747-28,120.4082343056,23.0468155402
1055,D31,左鎮區,6754,左鎮段,747-29,120.4081329019,23.0470571889
1056,D31,左鎮區,6754,左鎮段,747-30,120.4080722685,23.0472292422
1057,D31,左鎮區,6754,左鎮段,747-32,120.4083476621,23.0472423603
1058,D31,左鎮區,6754,左鎮段,747-33,120.4084094289,23.0470722338
1059,D31,左鎮區,6754,左鎮段,747-34,120.4084239009,23.0468336442
1060,D31,左鎮區,6754,左鎮段,747-35,120.4085669531,23.0468900121
1061,D31,左鎮區,6754,左鎮段,747-36,120.4086053487,23.0467767189
1062,D31,左鎮區,6754,左鎮段,747-37,120.4086390353,23.0466571924
1063,D31,左鎮區,6754,左鎮段,747-38,120.4084922339,23.0466014057
1064,D31,左鎮區,6754,左鎮段,747-39,120.4081794365,23.0467943719
1065,D31,左鎮區,6754,左鎮段,750,120.4080952896,23.0473591768
1066,D31,左鎮區,6754,左鎮段,751,120.4084549398,23.0473791430
1067,D31,左鎮區,6754,左鎮段,752,120.4087666356,23.0470148198
1068,D31,左鎮區,6754,左鎮段,753,120.4091551655,23.0475278576
1069,D31,左鎮區,6754,左鎮段,754,120.4091649850,23.0473924766
1070,D31,左鎮區,6754,左鎮段,755,120.4097430925,23.0475882754
1071,D31,左鎮區,6754,左鎮段,756,120.4099337896,23.0474594700
1072,D31,左鎮區,6754,左鎮段,757,120.4099617645,23.0472944757
1073,D31,左鎮區,6754,左鎮段,758,120.4097045422,23.0473212439
1074,D31,左鎮區,6754,左鎮段,758-1,120.4095903288,23.0471176417
1075,D31,左鎮區,6754,左鎮段,759,120.4091907148,23.0471757675
1076,D31,左鎮區,6754,左鎮段,760,120.4092361839,23.0469358938
1077,D31,左鎮區,6754,左鎮段,761,120.4086897238,23.0463853882
1078,D31,左鎮區,6754,左鎮段,761-1,120.4088391989,23.0463319553
1079,D31,左鎮區,6754,左鎮段,761-2,120.4088782567,23.0463427322
1080,D31,左鎮區,6754,左鎮段,761-3,120.4089148081,23.0463884757
1081,D31,左鎮區,6754,左鎮段,761-4,120.4089554453,23.0463538879
1082,D31,左鎮區,6754,左鎮段,761-5,120.4089938260,23.0463739748
1083,D31,左鎮區,6754,左鎮段,761-6,120.4090548550,23.0463991500
1084,D31,左鎮區,6754,左鎮段,761-7,120.4090360816,23.0465632914
1085,D31,左鎮區,6754,左鎮段,761-8,120.4089847924,23.0465590126
1086,D31,左鎮區,6754,左鎮段,761-9,120.4089450670,23.0465517931
1087,D31,左鎮區,6754,左鎮段,761-11,120.4088677033,23.0465380360
1088,D31,左鎮區,6754,左鎮段,761-12,120.4088280772,23.0465311098
1089,D31,左鎮區,6754,左鎮段,762,120.4091569426,23.0464611292
1090,D31,左鎮區,6754,左鎮段,763,120.4093141353,23.0464666312
1091,D31,左鎮區,6754,左鎮段,763-1,120.4091878360,23.0466612874
1092,D31,左鎮區,6754,左鎮段,764,120.4095689581,23.0465842236
1093,D31,左鎮區,6754,左鎮段,765,120.4094390066,23.0467531450
1094,D31,左鎮區,6754,左鎮段,766,120.4090892300,23.0467595975
1095,D31,左鎮區,6754,左鎮段,766-1,120.4093642724,23.0468327178
1096,D31,左鎮區,6754,左鎮段,767,120.4098268543,23.0470170116
1097,D31,左鎮區,6754,左鎮段,768,120.4100644421,23.0469407022
1098,D31,左鎮區,6754,左鎮段,768-1,120.4100000025,23.0467701840
1099,D31,左鎮區,6754,左鎮段,768-2,120.4097838286,23.0467359211
1100,D31,左鎮區,6754,左鎮段,768-4,120.4096246611,23.0468015136
1101,D31,左鎮區,6754,左鎮段,769,120.4101730583,23.0466300531
1102,D31,左鎮區,6754,左鎮段,770,120.4104273931,23.0467155250
1103,D31,左鎮區,6754,左鎮段,771,120.4103219761,23.0468791867
1104,D31,左鎮區,6754,左鎮段,771-1,120.4102989003,23.0471417534
1105,D31,左鎮區,6754,左鎮段,771-2,120.4101548521,23.0473659858
1106,D31,左鎮區,6754,左鎮段,772,120.4108876197,23.0471852588
1107,D31,左鎮區,6754,左鎮段,773,120.4110772209,23.0470271279
1108,D31,左鎮區,6754,左鎮段,774,120.4113509412,23.0467933724
1109,D31,左鎮區,6754,左鎮段,774-1,120.4108929657,23.0468981469
1110,D31,左鎮區,6754,左鎮段,775,120.4109056315,23.0463591711
1111,D31,左鎮區,6754,左鎮段,776,120.4104998373,23.0462252497
1112,D31,左鎮區,6754,左鎮段,779,120.4107228625,23.0461694657
1113,D31,左鎮區,6754,左鎮段,780,120.4109618228,23.0462091465
1114,D31,左鎮區,6754,左鎮段,781,120.4107888521,23.0459729742
1115,D31,左鎮區,6754,左鎮段,781-1,120.4107225191,23.0460438625
1116,D31,左鎮區,6754,左鎮段,781-2,120.4108913183,23.0458404149
1117,D31,左鎮區,6754,左鎮段,782,120.4105521512,23.0456236529
1118,D31,左鎮區,6754,左鎮段,782-1,120.4104297112,23.0457140468
1119,D31,左鎮區,6754,左鎮段,783,120.4104729426,23.0452689973
1120,D31,左鎮區,6754,左鎮段,784,120.4102907927,23.0450387572
1121,D31,左鎮區,6754,左鎮段,785,120.4098539661,23.0446798407
1122,D31,左鎮區,6754,左鎮段,785-1,120.4102770520,23.0447318391
1123,D31,左鎮區,6754,左鎮段,786,120.4094370801,23.0445672746
1124,D31,左鎮區,6754,左鎮段,787,120.4093294144,23.0443598796
1125,D31,左鎮區,6754,左鎮段,788,120.4098739307,23.0444085273
1126,D31,左鎮區,6754,左鎮段,789,120.4098288522,23.0441740354
1127,D31,左鎮區,6754,左鎮段,790,120.4098176581,23.0438878076
1128,D31,左鎮區,6754,左鎮段,791,120.4099344431,23.0435190980
1129,D31,左鎮區,6754,左鎮段,792,120.4099731922,23.0433625347
1130,D31,左鎮區,6754,左鎮段,793,120.4099616138,23.0430559504
1131,D31,左鎮區,6754,左鎮段,794,120.4097884968,23.0435508180
1132,D31,左鎮區,6754,左鎮段,795,120.4095787860,23.0436403359
1133,D31,左鎮區,6754,左鎮段,796,120.4094195260,23.0440859798
1134,D31,左鎮區,6754,左鎮段,797,120.4091928414,23.0438066546
1135,D31,左鎮區,6754,左鎮段,797-1,120.4089713061,23.0437055430
1136,D31,左鎮區,6754,左鎮段,798,120.4094690612,23.0430707027
1137,D31,左鎮區,6754,左鎮段,798-1,120.4094802443,23.0432695723
1138,D31,左鎮區,6754,左鎮段,799,120.4089805526,23.0431071406
1139,D31,左鎮區,6754,左鎮段,799-1,120.4085751156,23.0437114873
1140,D31,左鎮區,6754,左鎮段,799-2,120.4089565044,23.0421987956
1141,D31,左鎮區,6754,左鎮段,800,120.4083854942,23.0435840568
1142,D31,左鎮區,6754,左鎮段,800-1,120.4081233394,23.0431570077
1143,D31,左鎮區,6754,左鎮段,801,120.4086954207,23.0421585005
1144,D31,左鎮區,6754,左鎮段,802,120.4096239867,23.0424354575
1145,D31,左鎮區,6754,左鎮段,802-2,120.4097423382,23.0420101959
1146,D31,左鎮區,6754,左鎮段,803,120.4100789769,23.0419245622
1147,D31,左鎮區,6754,左鎮段,804-1,120.4104890162,23.0423740830
1148,D31,左鎮區,6754,左鎮段,804-2,120.4104412933,23.0421167815
1149,D31,左鎮區,6754,左鎮段,804-3,120.4106475466,23.0418062216
1150,D31,左鎮區,6754,左鎮段,804-4,120.4109259830,23.0425398237
1151,D31,左鎮區,6754,左鎮段,805,120.4112839475,23.0427168501
1152,D31,左鎮區,6754,左鎮段,805-1,120.4115921467,23.0426402641
1153,D31,左鎮區,6754,左鎮段,806,120.4120702597,23.0429385754
1154,D31,左鎮區,6754,左鎮段,808,120.4125250290,23.0423303577
1155,D31,左鎮區,6754,左鎮段,808-1,120.4127687930,23.0428701294
1156,D31,左鎮區,6754,左鎮段,808-4,120.4132819898,23.0426328052
1157,D31,左鎮區,6754,左鎮段,808-5,120.4131492390,23.0429514851
1158,D31,左鎮區,6754,左鎮段,808-7,120.4130173478,23.0425790690
1159,D31,左鎮區,6754,左鎮段,809,120.4136834636,23.0429776094
1160,D31,左鎮區,6754,左鎮段,809-1,120.4140379572,23.0431794914
1161,D31,左鎮區,6754,左鎮段,810,120.4141505733,23.0426831261
1162,D31,左鎮區,6754,左鎮段,810-2,120.4138830204,23.0424967252
1163,D31,左鎮區,6754,左鎮段,811,120.4138094860,23.0423495664
1164,D31,左鎮區,6754,左鎮段,813,120.4137216921,23.0421328239
1165,D31,左鎮區,6754,左鎮段,813-1,120.4133942656,23.0425872007
1166,D31,左鎮區,6754,左鎮段,814,120.4137244450,23.0418212513
1167,D31,左鎮區,6754,左鎮段,814-1,120.4134927431,23.0419856753
1168,D31,左鎮區,6754,左鎮段,815,120.4137806081,23.0414186767
1169,D31,左鎮區,6754,左鎮段,815-1,120.4139229353,23.0412402639
1170,D31,左鎮區,6754,左鎮段,816,120.4134753913,23.0413024829
1171,D31,左鎮區,6754,左鎮段,817,120.4134620151,23.0417339659
1172,D31,左鎮區,6754,左鎮段,817-2,120.4129704982,23.0419225234
1173,D31,左鎮區,6754,左鎮段,817-3,120.4131842788,23.0413111283
1174,D31,左鎮區,6754,左鎮段,817-4,120.4132989074,23.0421818168
1175,D31,左鎮區,6754,左鎮段,817-6,120.4126632424,23.0417363908
1176,D31,左鎮區,6754,左鎮段,817-7,120.4127760368,23.0414614214
1177,D31,左鎮區,6754,左鎮段,828-1,120.4126806315,23.0412150590
1178,D31,左鎮區,6754,左鎮段,828-2,120.4123868555,23.0411844968
1179,D31,左鎮區,6754,左鎮段,828-3,120.4120185610,23.0411502881
1180,D31,左鎮區,6754,左鎮段,829,120.4117775779,23.0416369924
1181,D31,左鎮區,6754,左鎮段,830,120.4118519334,23.0421511549
1182,D31,左鎮區,6754,左鎮段,830-1,120.4118393726,23.0417853493
1183,D31,左鎮區,6754,左鎮段,831,120.4114766773,23.0418063767
1184,D31,左鎮區,6754,左鎮段,832,120.4111165188,23.0415903483
1185,D31,左鎮區,6754,左鎮段,833,120.4111127916,23.0411071736
1186,D31,左鎮區,6754,左鎮段,833-1,120.4115011029,23.0413554846
1187,D31,左鎮區,6754,左鎮段,834,120.4108103162,23.0413770988
1188,D31,左鎮區,6754,左鎮段,834-1,120.4107521803,23.0416543790
1189,D31,左鎮區,6754,左鎮段,835,120.4104737111,23.0415575859
1190,D31,左鎮區,6754,左鎮段,836,120.4103688648,23.0413068530
1191,D31,左鎮區,6754,左鎮段,848-16,120.4101491686,23.0414354081
1192,D31,左鎮區,6754,左鎮段,947-1,120.4066843514,23.0426523025
1193,D31,左鎮區,6754,左鎮段,1248,120.4110613820,23.0473778273
1194,D31,左鎮區,6754,左鎮段,1249,120.4115394810,23.0469063415
1195,D31,左鎮區,6754,左鎮段,1250,120.4099379632,23.0440858002
1196,D31,左鎮區,6754,左鎮段,1251,120.4099649912,23.0437337323
1197,D31,左鎮區,6754,左鎮段,1252,120.4101303709,23.0432598092
1198,D31,左鎮區,6754,左鎮段,1253,120.4111715772,23.0430305531
1199,D31,左鎮區,6754,左鎮段,1254,120.4121394456,23.0433514271
1200,D31,左鎮區,6754,左鎮段,1255,120.4127857859,23.0433772149
1201,D31,左鎮區,6754,左鎮段,1256,120.4130703904,23.0433882707
1202,D31,左鎮區,6754,左鎮段,1257,120.4135191532,23.0433962503
1203,D31,左鎮區,6754,左鎮段,1345,120.4088971731,23.0413724256
1204,D31,左鎮區,6754,左鎮段,1346,120.4086908790,23.0414903906
1205,D31,左鎮區,6754,左鎮段,1347,120.4084590498,23.0414533044
1206,D31,左鎮區,6754,左鎮段,1348,120.4081334019,23.0415271523
1207,D31,左鎮區,6754,左鎮段,1349,120.4081086333,23.0419336789
1208,D31,左鎮區,6754,左鎮段,1349-1,120.4082363368,23.0417838129
1209,D31,左鎮區,6754,左鎮段,1350,120.4080013084,23.0421091554
1210,D31,左鎮區,6754,左鎮段,1354,120.4081994787,23.0434839115
1211,D31,左鎮區,6754,左鎮段,1369,120.4143825620,23.0424107212
1212,D31,左鎮區,6754,左鎮段,1370,120.4143508324,23.0420521997
1213,D31,左鎮區,6754,左鎮段,1371,120.4143095732,23.0419248645
1214,D31,左鎮區,6754,左鎮段,1372,120.4142973881,23.0417934786
1215,D31,左鎮區,6754,左鎮段,1373,120.4143067896,23.0413003803
1216,D31,左鎮區,6754,左鎮段,802-1,120.4097366081,23.0412608804
1217,D31,左鎮區,6754,左鎮段,818,120.4139383606,23.0405820229
1218,D31,左鎮區,6754,左鎮段,818-1,120.4136980876,23.0407727594
1219,D31,左鎮區,6754,左鎮段,819,120.4137574018,23.0401880650
1220,D31,左鎮區,6754,左鎮段,819-1,120.4135440360,23.0404352302
1221,D31,左鎮區,6754,左鎮段,819-2,120.4139331681,23.0400778549
1222,D31,左鎮區,6754,左鎮段,820,120.4131757171,23.0399954561
1223,D31,左鎮區,6754,左鎮段,820-1,120.4133716126,23.0397498096
1224,D31,左鎮區,6754,左鎮段,820-2,120.4131497156,23.0403626439
1225,D31,左鎮區,6754,左鎮段,821,120.4127865013,23.0397996882
1226,D31,左鎮區,6754,左鎮段,821-1,120.4125738227,23.0398960373
1227,D31,左鎮區,6754,左鎮段,821-2,120.4127760255,23.0401355040
1228,D31,左鎮區,6754,左鎮段,823,120.4121256968,23.0396604131
1229,D31,左鎮區,6754,左鎮段,824,120.4122369569,23.0398139456
1230,D31,左鎮區,6754,左鎮段,824-1,120.4124695795,23.0397609376
1231,D31,左鎮區,6754,左鎮段,824-2,120.4123851356,23.0399776407
1232,D31,左鎮區,6754,左鎮段,825,120.4117268464,23.0404274503
1233,D31,左鎮區,6754,左鎮段,826,120.4126886555,23.0408092991
1234,D31,左鎮區,6754,左鎮段,826-2,120.4124381203,23.0404631651
1235,D31,左鎮區,6754,左鎮段,836-1,120.4101916975,23.0411422080
1236,D31,左鎮區,6754,左鎮段,837,120.4105228281,23.0410945516
1237,D31,左鎮區,6754,左鎮段,837-1,120.4102671293,23.0409796017
1238,D31,左鎮區,6754,左鎮段,838,120.4107938113,23.0408962394
1239,D31,左鎮區,6754,左鎮段,839,120.4104834240,23.0407848380
1240,D31,左鎮區,6754,左鎮段,841,120.4103247901,23.0403930412
1241,D31,左鎮區,6754,左鎮段,841-1,120.4099798230,23.0409778260
1242,D31,左鎮區,6754,左鎮段,841-2,120.4098888295,23.0408056495
1243,D31,左鎮區,6754,左鎮段,842,120.4111309583,23.0401083560
1244,D31,左鎮區,6754,左鎮段,843,120.4107814441,23.0397151497
1245,D31,左鎮區,6754,左鎮段,844,120.4103460873,23.0394797721
1246,D31,左鎮區,6754,左鎮段,844-1,120.4100892868,23.0392932235
1247,D31,左鎮區,6754,左鎮段,845,120.4101037256,23.0400209681
1248,D31,左鎮區,6754,左鎮段,845-1,120.4098012481,23.0406718577
1249,D31,左鎮區,6754,左鎮段,846,120.4097569417,23.0401027350
1250,D31,左鎮區,6754,左鎮段,846-1,120.4097535719,23.0396635241
1251,D31,左鎮區,6754,左鎮段,846-2,120.4095618088,23.0400858316
1252,D31,左鎮區,6754,左鎮段,846-3,120.4096446792,23.0404527755
1253,D31,左鎮區,6754,左鎮段,847,120.4087041751,23.0406478187
1254,D31,左鎮區,6754,左鎮段,848,120.4089807552,23.0403912425
1255,D31,左鎮區,6754,左鎮段,848-4,120.4086017424,23.0399580995
1256,D31,左鎮區,6754,左鎮段,848-5,120.4085587258,23.0397889926
1257,D31,左鎮區,6754,左鎮段,848-6,120.4087954274,23.0396697749
1258,D31,左鎮區,6754,左鎮段,848-7,120.4087000999,23.0394612674
1259,D31,左鎮區,6754,左鎮段,848-8,120.4082181449,23.0399539890
1260,D31,左鎮區,6754,左鎮段,848-9,120.4093603033,23.0393988808
1261,D31,左鎮區,6754,左鎮段,848-10,120.4094206651,23.0399115301
1262,D31,左鎮區,6754,左鎮段,848-11,120.4093987489,23.0403834913
1263,D31,左鎮區,6754,左鎮段,848-12,120.4095025355,23.0407409054
1264,D31,左鎮區,6754,左鎮段,848-13,120.4096638061,23.0407687346
1265,D31,左鎮區,6754,左鎮段,848-14,120.4096828404,23.0409269411
1266,D31,左鎮區,6754,左鎮段,848-15,120.4098874085,23.0410844292
1267,D31,左鎮區,6754,左鎮段,848-17,120.4091650014,23.0397743639
1268,D31,左鎮區,6754,左鎮段,849,120.4090568922,23.0393748868
1269,D31,左鎮區,6754,左鎮段,849-1,120.4091685529,23.0390486088
1270,D31,左鎮區,6754,左鎮段,849-2,120.4094520529,23.0388145467
1271,D31,左鎮區,6754,左鎮段,850,120.4094713340,23.0391328308
1272,D31,左鎮區,6754,左鎮段,850-1,120.4096290141,23.0391146222
1273,D31,左鎮區,6754,左鎮段,851,120.4097532650,23.0393635565
1274,D31,左鎮區,6754,左鎮段,852,120.4098004971,23.0391119371
1275,D31,左鎮區,6754,左鎮段,852-1,120.4098869641,23.0390091402
1276,D31,左鎮區,6754,左鎮段,852-2,120.4098345830,23.0386413350
1277,D31,左鎮區,6754,左鎮段,853,120.4106278459,23.0377364985
1278,D31,左鎮區,6754,左鎮段,854,120.4094942451,23.0385697050
1279,D31,左鎮區,6754,左鎮段,855,120.4095301661,23.0383422148
1280,D31,左鎮區,6754,左鎮段,856,120.4093229035,23.0381953979
1281,D31,左鎮區,6754,左鎮段,856-1,120.4091365143,23.0382326387
1282,D31,左鎮區,6754,左鎮段,856-2,120.4092300627,23.0380448831
1283,D31,左鎮區,6754,左鎮段,857,120.4089443371,23.0381739267
1284,D31,左鎮區,6754,左鎮段,858,120.4090698003,23.0379579874
1285,D31,左鎮區,6754,左鎮段,859,120.4089043200,23.0377048226
1286,D31,左鎮區,6754,左鎮段,862,120.4083774874,23.0378096484
1287,D31,左鎮區,6754,左鎮段,862-4,120.4086636632,23.0375901564
1288,D31,左鎮區,6754,左鎮段,866,120.4081384327,23.0381355440
1289,D31,左鎮區,6754,左鎮段,867,120.4083081321,23.0385816912
1290,D31,左鎮區,6754,左鎮段,868-1,120.4076174068,23.0383569065
1291,D31,左鎮區,6754,左鎮段,868-2,120.4084702545,23.0382865898
1292,D31,左鎮區,6754,左鎮段,871-2,120.4083819634,23.0380812792
1293,D31,左鎮區,6754,左鎮段,874-1,120.4081586151,23.0374062331
1294,D31,左鎮區,6754,左鎮段,1047,120.4084221674,23.0388952146
1295,D31,左鎮區,6754,左鎮段,1047-1,120.4081003620,23.0387799292
1296,D31,左鎮區,6754,左鎮段,1047-2,120.4090204378,23.0384843112
1297,D31,左鎮區,6754,左鎮段,1048,120.4088768313,23.0395133987
1298,D31,左鎮區,6754,左鎮段,1050,120.4104808879,23.0380901330
1299,D31,左鎮區,6754,左鎮段,1258,120.4109735075,23.0394765919
1300,D31,左鎮區,6754,左鎮段,1259,120.4108082889,23.0392923722
1301,D31,左鎮區,6754,左鎮段,1260,120.4105506083,23.0393542217
1302,D31,左鎮區,6754,左鎮段,1261,120.4105410605,23.0391648179
1303,D31,左鎮區,6754,左鎮段,1262,120.4102290985,23.0390605965
1304,D31,左鎮區,6754,左鎮段,1263,120.4095726704,23.0395016522
1305,D31,左鎮區,6754,左鎮段,1264,120.4097811846,23.0393621639
1306,D31,左鎮區,6754,左鎮段,1265,120.4099625483,23.0387782488
1307,D31,左鎮區,6754,左鎮段,1265-1,120.4098875140,23.0391354094
1308,D31,左鎮區,6754,左鎮段,1265-2,120.4098411439,23.0388749993
1309,D31,左鎮區,6754,左鎮段,1266,120.4105765818,23.0383784570
1310,D31,左鎮區,6754,左鎮段,1267,120.4105394977,23.0377550981
1311,D31,左鎮區,6754,左鎮段,1268,120.4102931910,23.0378119442
1312,D31,左鎮區,6754,左鎮段,1269,120.4095118057,23.0368078610
1313,D31,左鎮區,6754,左鎮段,1270,120.4089135704,23.0374300647
1314,D31,左鎮區,6754,左鎮段,1271,120.4085661236,23.0372546119
1315,D31,左鎮區,6754,左鎮段,1272,120.4083138951,23.0371935099
1316,D31,左鎮區,6754,左鎮段,1273,120.4080288627,23.0368991452
1317,D31,左鎮區,6754,左鎮段,1308,120.4086185877,23.0389783769
1318,D31,左鎮區,6754,左鎮段,1309,120.4088498567,23.0390854176
1319,D31,左鎮區,6754,左鎮段,1309-1,120.4091630286,23.0389536848
1320,D31,左鎮區,6754,左鎮段,1310,120.4093682221,23.0384949931
1321,D31,左鎮區,6754,左鎮段,1311,120.4089831387,23.0386328712
1322,D31,左鎮區,6754,左鎮段,1315,120.4087279989,23.0375583502
1323,D31,左鎮區,6754,左鎮段,1316,120.4094012574,23.0381999187
1324,D31,左鎮區,6754,左鎮段,1316-2,120.4087107365,23.0379940873
1325,D31,左鎮區,6754,左鎮段,1317,120.4095141705,23.0380010259
1326,D31,左鎮區,6754,左鎮段,1318,120.4097365715,23.0385903855
1327,D31,左鎮區,6754,左鎮段,1319,120.4096630375,23.0387904565
